id,time_stamp,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,vibration_peak,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,magnetic_flux_peak,ultra_sound,audible_sound,health_status
241,"2024-06-27 15:51:36",23.43,23.43,-62,77,1031,1039,10,0,47,47,0,33.0192,unhealthy
242,"2024-06-27 15:51:37",23.46,23.46,-40,87,1022,1039,10,0,47,47,0,35.6258,unhealthy
243,"2024-06-27 15:51:39",23.46,23.46,-40,87,1022,1039,10,0,47,47,0,47.667,unhealthy
244,"2024-06-27 15:51:40",23.46,23.46,-57,77,1014,1039,10,0,47,47,0,29.8251,unhealthy
245,"2024-06-27 15:51:41",23.43,23.43,-57,77,1014,1039,10,0,47,47,0,55.6258,unhealthy
246,"2024-06-27 15:51:42",23.43,23.43,-57,77,1014,1039,10,0,47,47,0,33.6876,unhealthy
247,"2024-06-27 15:51:43",23.43,23.43,-57,77,1014,1039,10,0,47,47,0,35.6258,unhealthy
248,"2024-06-27 15:51:44",23.43,23.43,-57,77,1014,1039,10,0,47,47,0,33.347,unhealthy
249,"2024-06-27 15:51:45",23.43,23.43,-57,77,1014,1039,10,0,47,47,0,55.6258,unhealthy
250,"2024-06-27 15:51:46",23.43,23.43,-59,84,1021,1039,10,0,47,47,0,46.0834,unhealthy
251,"2024-06-27 15:51:47",23.46,23.46,-59,84,1021,1039,10,0,47,47,0,61.6464,unhealthy
252,"2024-06-27 15:51:48",23.46,23.46,-59,84,1021,1039,10,0,47,47,0,46.0834,unhealthy
253,"2024-06-27 15:51:49",23.46,23.46,-59,84,1021,1039,10,0,47,47,0,43.5846,unhealthy
254,"2024-06-27 15:51:50",23.43,23.43,-59,84,1021,1039,10,0,47,47,0,49.6052,unhealthy
255,"2024-06-27 15:51:52",23.43,23.43,-59,84,1021,1039,10,0,47,47,0,46.0834,unhealthy
256,"2024-06-27 15:51:53",23.43,23.43,-58,83,1020,1039,10,0,47,47,0,36.541,unhealthy
257,"2024-06-27 15:51:54",23.46,23.46,-58,83,1020,1039,10,0,47,47,0,46.0834,unhealthy
258,"2024-06-27 15:51:55",23.46,23.46,-58,83,1020,1039,10,0,47,47,0,35.6258,unhealthy
259,"2024-06-27 15:51:56",23.46,23.46,-60,82,1023,1039,10,0,47,47,0,47.667,unhealthy
260,"2024-06-27 15:51:57",23.46,23.46,-60,82,1023,1039,10,0,47,47,0,34.798,unhealthy
261,"2024-06-27 15:51:58",23.46,23.46,-60,82,1023,1039,10,0,47,47,0,36.541,unhealthy
262,"2024-06-27 15:51:59",23.46,23.46,-51,90,1022,1039,10,0,47,47,0,36.541,unhealthy
263,"2024-06-27 15:52:00",23.46,23.46,-65,95,1012,1039,10,0,47,47,0,52.104,unhealthy
264,"2024-06-27 15:52:01",23.46,23.46,-49,84,1023,1039,10,0,47,47,0,35.6258,unhealthy
265,"2024-06-27 15:52:02",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,40.8186,unhealthy
266,"2024-06-27 15:52:04",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,55.6258,unhealthy
267,"2024-06-27 15:52:05",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,35.6258,unhealthy
268,"2024-06-27 15:52:06",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,49.6052,unhealthy
269,"2024-06-27 15:52:07",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,46.0834,unhealthy
270,"2024-06-27 15:52:08",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,33.6876,unhealthy
271,"2024-06-27 15:52:09",23.46,23.46,-61,75,1025,1039,10,0,47,47,0,35.202,unhealthy
272,"2024-06-27 15:52:10",23.43,23.43,-61,75,1025,1039,10,0,47,47,0,36.0714,unhealthy
273,"2024-06-27 15:52:11",23.43,23.43,-49,85,1019,1039,10,0,47,47,0,47.667,unhealthy
274,"2024-06-27 15:52:12",23.43,23.43,-49,85,1019,1039,10,0,47,47,0,46.0834,unhealthy
275,"2024-06-27 15:52:13",23.43,23.43,-49,85,1019,1039,10,0,47,47,0,37.564,unhealthy
276,"2024-06-27 15:52:14",23.43,23.43,-49,85,1019,1039,10,0,47,47,0,35.6258,unhealthy
277,"2024-06-27 15:52:16",23.43,23.43,-55,83,1022,1039,10,0,47,47,0,44.7445,unhealthy
278,"2024-06-27 15:52:17",23.46,23.46,-55,83,1022,1039,10,0,47,47,0,44.7445,unhealthy
279,"2024-06-27 15:52:18",23.46,23.46,-55,83,1022,1039,10,0,47,47,0,34.4119,unhealthy
280,"2024-06-27 15:52:19",23.46,23.46,-49,81,1022,1039,10,0,47,47,0,33.6876,unhealthy
281,"2024-06-27 15:52:20",23.46,23.46,-48,73,1016,1039,10,0,47,47,0,37.0375,unhealthy
282,"2024-06-27 15:52:21",23.46,23.46,-48,73,1016,1039,10,0,47,47,0,49.6052,unhealthy
283,"2024-06-27 15:52:22",23.46,23.46,-50,80,1034,1039,10,0,47,47,0,49.6052,unhealthy
284,"2024-06-27 15:52:23",23.46,23.46,-32,80,1017,1039,10,0,47,47,0,34.4119,unhealthy
285,"2024-06-27 15:52:24",23.46,23.46,-32,80,1017,1039,10,0,47,47,0,34.0422,unhealthy
286,"2024-06-27 15:52:25",23.46,23.46,-55,81,1025,1039,10,0,47,47,0,61.6464,unhealthy
287,"2024-06-27 15:52:27",23.46,23.46,-55,81,1025,1039,10,0,47,47,0,37.564,unhealthy
288,"2024-06-27 15:52:28",23.46,23.46,-55,81,1025,1039,10,0,47,47,0,47.667,unhealthy
289,"2024-06-27 15:52:29",23.46,23.46,-55,81,1025,1039,10,0,47,47,0,35.202,unhealthy
290,"2024-06-27 15:52:30",23.49,23.49,-55,81,1025,1039,10,0,47,47,0,37.0375,unhealthy
291,"2024-06-27 15:52:31",23.49,23.49,-55,81,1025,1039,10,0,47,47,0,36.541,unhealthy
292,"2024-06-27 15:52:32",23.49,23.49,-55,81,1025,1039,10,0,47,47,0,35.6258,unhealthy
293,"2024-06-27 15:52:33",23.49,23.49,-55,81,1025,1039,10,0,47,47,0,55.6258,unhealthy
294,"2024-06-27 15:52:34",23.49,23.49,-46,79,1020,1039,10,0,47,47,0,43.5846,unhealthy
295,"2024-06-27 15:52:35",23.49,23.49,-46,79,1020,1039,10,0,47,47,0,43.5846,unhealthy
296,"2024-06-27 15:52:35",23.49,23.49,-55,81,1025,1039,10,0,47,47,0,55.6258,unhealthy
297,"2024-06-27 15:52:35",23.49,23.49,-52,70,1022,1039,10,0,47,47,0,34.798,unhealthy
298,"2024-06-27 15:52:36",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,29.6052,unhealthy
299,"2024-06-27 15:52:37",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,29.6052,unhealthy
300,"2024-06-27 15:52:37",23.49,23.49,-52,70,1022,1039,10,0,47,47,0,34.798,unhealthy
301,"2024-06-27 15:52:37",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,43.5846,unhealthy
302,"2024-06-27 15:52:38",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,43.5846,unhealthy
303,"2024-06-27 15:52:39",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,46.0834,unhealthy
304,"2024-06-27 15:52:39",23.46,23.46,-53,78,1016,1039,10,0,47,47,0,46.0834,unhealthy
305,"2024-06-27 15:52:40",23.49,23.49,-56,84,1016,1039,10,0,47,47,0,43.5846,unhealthy
306,"2024-06-27 15:52:40",23.49,23.49,-56,84,1016,1039,10,0,47,47,0,43.5846,unhealthy
307,"2024-06-27 15:52:41",23.49,23.49,-37,82,1014,1039,10,0,47,47,0,35.202,unhealthy
308,"2024-06-27 15:52:41",23.49,23.49,-37,82,1014,1039,10,0,47,47,0,35.202,unhealthy
309,"2024-06-27 15:52:42",23.49,23.49,-59,75,1011,1039,10,0,47,47,0,47.667,unhealthy
310,"2024-06-27 15:52:42",23.49,23.49,-59,75,1011,1039,10,0,47,47,0,47.667,unhealthy
311,"2024-06-27 15:52:43",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,42.5616,unhealthy
312,"2024-06-27 15:52:43",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,42.5616,unhealthy
313,"2024-06-27 15:52:44",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,61.6464,unhealthy
314,"2024-06-27 15:52:44",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,61.6464,unhealthy
315,"2024-06-27 15:52:45",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,47.667,unhealthy
316,"2024-06-27 15:52:45",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,47.667,unhealthy
317,"2024-06-27 15:52:46",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,43.5846,unhealthy
318,"2024-06-27 15:52:47",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,43.5846,unhealthy
319,"2024-06-27 15:52:47",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,35.6258,unhealthy
320,"2024-06-27 15:52:48",23.46,23.46,-59,75,1011,1039,10,0,47,47,0,35.6258,unhealthy
321,"2024-06-27 15:52:48",23.46,23.46,-40,87,1020,1039,10,0,47,47,0,35.6258,unhealthy
322,"2024-06-27 15:52:49",23.46,23.46,-40,87,1020,1039,10,0,47,47,0,35.6258,unhealthy
323,"2024-06-27 15:52:50",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,44.7445,unhealthy
324,"2024-06-27 15:52:50",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,44.7445,unhealthy
325,"2024-06-27 15:52:51",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,47.667,unhealthy
326,"2024-06-27 15:52:51",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,47.667,unhealthy
327,"2024-06-27 15:52:52",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,37.0375,unhealthy
328,"2024-06-27 15:52:52",23.49,23.49,-49,79,1021,1039,10,0,47,47,0,37.0375,unhealthy
329,"2024-06-27 15:52:53",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,55.6258,unhealthy
330,"2024-06-27 15:52:53",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,55.6258,unhealthy
331,"2024-06-27 15:52:54",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,52.104,unhealthy
332,"2024-06-27 15:52:54",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,52.104,unhealthy
333,"2024-06-27 15:52:55",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,49.6052,unhealthy
334,"2024-06-27 15:52:55",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,49.6052,unhealthy
335,"2024-06-27 15:52:56",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,55.6258,unhealthy
336,"2024-06-27 15:52:56",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,55.6258,unhealthy
337,"2024-06-27 15:52:57",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,47.667,unhealthy
338,"2024-06-27 15:52:57",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,47.667,unhealthy
339,"2024-06-27 15:52:58",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,32.3985,unhealthy
340,"2024-06-27 15:52:58",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,32.3985,unhealthy
341,"2024-06-27 15:52:59",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,37.564,unhealthy
342,"2024-06-27 15:52:59",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,37.564,unhealthy
343,"2024-06-27 15:53:00",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,44.7445,unhealthy
344,"2024-06-27 15:53:01",23.49,23.49,-45,80,1021,1039,10,0,47,47,0,44.7445,unhealthy
345,"2024-06-27 15:53:01",23.49,23.49,-62,90,1019,1039,10,0,47,47,0,36.541,unhealthy
346,"2024-06-27 15:53:02",23.49,23.49,-62,90,1019,1039,10,0,47,47,0,36.541,unhealthy
347,"2024-06-27 15:53:03",23.49,23.49,-62,90,1019,1039,10,0,47,47,0,32.7033,unhealthy
348,"2024-06-27 15:53:03",23.49,23.49,-62,90,1019,1039,10,0,47,47,0,32.7033,unhealthy
349,"2024-06-27 15:53:04",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,46.0834,unhealthy
350,"2024-06-27 15:53:04",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,46.0834,unhealthy
351,"2024-06-27 15:53:05",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,49.6052,unhealthy
352,"2024-06-27 15:53:05",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,49.6052,unhealthy
353,"2024-06-27 15:53:06",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,35.6258,unhealthy
354,"2024-06-27 15:53:07",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,35.6258,unhealthy
355,"2024-06-27 15:53:07",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,36.0714,unhealthy
356,"2024-06-27 15:53:07",23.49,23.49,-50,81,1023,1039,10,0,47,47,0,36.0714,unhealthy
357,"2024-06-27 15:53:08",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,32.3985,unhealthy
358,"2024-06-27 15:53:08",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,32.3985,unhealthy
359,"2024-06-27 15:53:09",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,35.6258,unhealthy
360,"2024-06-27 15:53:09",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,35.6258,unhealthy
361,"2024-06-27 15:53:10",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,46.0834,unhealthy
362,"2024-06-27 15:53:10",23.49,23.49,-50,93,1024,1039,10,0,47,47,0,46.0834,unhealthy
363,"2024-06-27 15:53:11",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,35.202,unhealthy
364,"2024-06-27 15:53:12",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,35.202,unhealthy
365,"2024-06-27 15:53:12",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,36.0714,unhealthy
366,"2024-06-27 15:53:13",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,36.0714,unhealthy
367,"2024-06-27 15:53:13",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,49.6052,unhealthy
368,"2024-06-27 15:53:14",23.49,23.49,-46,82,1012,1039,10,0,47,47,0,49.6052,unhealthy
369,"2024-06-27 15:53:14",23.49,23.49,-36,83,1019,1039,10,0,47,47,0,36.541,unhealthy
370,"2024-06-27 15:53:15",23.49,23.49,-36,83,1019,1039,10,0,47,47,0,36.541,unhealthy
371,"2024-06-27 15:53:16",23.53,23.53,-36,83,1019,1039,10,0,47,47,0,49.6052,unhealthy
372,"2024-06-27 15:53:16",23.53,23.53,-36,83,1019,1039,10,0,47,47,0,49.6052,unhealthy
373,"2024-06-27 15:53:17",23.53,23.53,-57,85,1023,1039,10,0,47,47,0,35.6258,unhealthy
374,"2024-06-27 15:53:17",23.53,23.53,-57,85,1023,1039,10,0,47,47,0,35.6258,unhealthy
375,"2024-06-27 15:53:18",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,37.564,unhealthy
376,"2024-06-27 15:53:18",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,37.564,unhealthy
377,"2024-06-27 15:53:19",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,34.0422,unhealthy
378,"2024-06-27 15:53:19",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,34.0422,unhealthy
379,"2024-06-27 15:53:20",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,55.6258,unhealthy
380,"2024-06-27 15:53:20",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,55.6258,unhealthy
381,"2024-06-27 15:53:21",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,46.0834,unhealthy
382,"2024-06-27 15:53:21",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,46.0834,unhealthy
383,"2024-06-27 15:53:22",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,36.0714,unhealthy
384,"2024-06-27 15:53:23",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,36.0714,unhealthy
385,"2024-06-27 15:53:23",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,31.8192,unhealthy
386,"2024-06-27 15:53:23",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,31.8192,unhealthy
387,"2024-06-27 15:53:24",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,36.0714,unhealthy
388,"2024-06-27 15:53:25",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,36.0714,unhealthy
389,"2024-06-27 15:53:25",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,37.0375,unhealthy
390,"2024-06-27 15:53:26",23.53,23.53,-58,79,1021,1039,10,0,47,47,0,37.0375,unhealthy
391,"2024-06-27 15:53:27",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,42.5616,unhealthy
392,"2024-06-27 15:53:27",23.49,23.49,-58,79,1021,1039,10,0,47,47,0,42.5616,unhealthy
393,"2024-06-27 15:53:28",23.49,23.49,-57,69,1023,1039,10,0,47,47,0,49.6052,unhealthy
394,"2024-06-27 15:53:28",23.49,23.49,-57,69,1023,1039,10,0,47,47,0,49.6052,unhealthy
395,"2024-06-27 15:53:29",23.49,23.49,-57,69,1023,1039,10,0,47,47,0,34.0422,unhealthy
396,"2024-06-27 15:53:29",23.49,23.49,-57,69,1023,1039,10,0,47,47,0,34.0422,unhealthy
397,"2024-06-27 15:53:30",23.53,23.53,-41,84,1024,1039,10,0,47,47,0,34.0422,unhealthy
398,"2024-06-27 15:53:30",23.53,23.53,-41,84,1024,1039,10,0,47,47,0,34.0422,unhealthy
399,"2024-06-27 15:53:31",23.53,23.53,-41,84,1024,1039,10,0,47,47,0,34.0422,unhealthy
400,"2024-06-27 15:53:31",23.53,23.53,-41,84,1024,1039,10,0,47,47,0,34.0422,unhealthy
401,"2024-06-27 15:53:32",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
402,"2024-06-27 15:53:32",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
403,"2024-06-27 15:53:33",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,35.6258,unhealthy
404,"2024-06-27 15:53:33",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,35.6258,unhealthy
405,"2024-06-27 15:53:34",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,49.6052,unhealthy
406,"2024-06-27 15:53:34",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,49.6052,unhealthy
407,"2024-06-27 15:53:35",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,43.5846,unhealthy
408,"2024-06-27 15:53:36",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,43.5846,unhealthy
409,"2024-06-27 15:53:36",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,36.541,unhealthy
410,"2024-06-27 15:53:37",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,36.541,unhealthy
411,"2024-06-27 15:53:37",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,36.0714,unhealthy
412,"2024-06-27 15:53:38",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,36.0714,unhealthy
413,"2024-06-27 15:53:39",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
414,"2024-06-27 15:53:39",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
415,"2024-06-27 15:53:40",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,35.202,unhealthy
416,"2024-06-27 15:53:40",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,35.202,unhealthy
417,"2024-06-27 15:53:41",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,42.5616,unhealthy
418,"2024-06-27 15:53:41",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,42.5616,unhealthy
419,"2024-06-27 15:53:42",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,29.8251,unhealthy
420,"2024-06-27 15:53:42",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,29.8251,unhealthy
421,"2024-06-27 15:53:43",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
422,"2024-06-27 15:53:43",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,52.104,unhealthy
423,"2024-06-27 15:53:44",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,44.7445,unhealthy
424,"2024-06-27 15:53:45",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,44.7445,unhealthy
425,"2024-06-27 15:53:45",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,47.667,unhealthy
426,"2024-06-27 15:53:45",23.53,23.53,-43,92,1025,1039,10,0,47,47,0,47.667,unhealthy
427,"2024-06-27 15:53:46",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,42.5616,unhealthy
428,"2024-06-27 15:53:46",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,42.5616,unhealthy
429,"2024-06-27 15:53:47",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.347,unhealthy
430,"2024-06-27 15:53:48",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.347,unhealthy
431,"2024-06-27 15:53:48",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.0192,unhealthy
432,"2024-06-27 15:53:49",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.0192,unhealthy
433,"2024-06-27 15:53:49",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.6876,unhealthy
434,"2024-06-27 15:53:50",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,33.6876,unhealthy
435,"2024-06-27 15:53:51",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,32.3985,unhealthy
436,"2024-06-27 15:53:51",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,32.3985,unhealthy
437,"2024-06-27 15:53:52",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,43.5846,unhealthy
438,"2024-06-27 15:53:52",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,43.5846,unhealthy
439,"2024-06-27 15:53:53",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,46.0834,unhealthy
440,"2024-06-27 15:53:53",23.53,23.53,-54,78,1022,1039,10,0,47,47,0,46.0834,unhealthy
441,"2024-06-27 15:53:54",23.53,23.53,-54,79,1018,1039,10,0,47,47,0,34.0422,unhealthy
442,"2024-06-27 15:53:54",23.53,23.53,-54,79,1018,1039,10,0,47,47,0,34.0422,unhealthy
443,"2024-06-27 15:53:55",23.53,23.53,-54,79,1018,1039,10,0,47,47,0,34.0422,unhealthy
444,"2024-06-27 15:53:55",23.53,23.53,-54,79,1018,1039,10,0,47,47,0,34.0422,unhealthy
445,"2024-06-27 15:53:56",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,36.0714,unhealthy
446,"2024-06-27 15:53:56",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,36.0714,unhealthy
447,"2024-06-27 15:53:57",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,35.6258,unhealthy
448,"2024-06-27 15:53:57",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,35.6258,unhealthy
449,"2024-06-27 15:53:58",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,61.6464,unhealthy
450,"2024-06-27 15:53:59",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,61.6464,unhealthy
451,"2024-06-27 15:53:59",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,33.0192,unhealthy
452,"2024-06-27 15:54:00",23.56,23.56,-54,79,1018,1039,10,0,47,47,0,33.0192,unhealthy
453,"2024-06-27 15:54:00",23.56,23.56,-47,75,1026,1039,10,0,47,47,0,33.0192,unhealthy
454,"2024-06-27 15:54:01",23.56,23.56,-47,75,1026,1039,10,0,47,47,0,33.0192,unhealthy
455,"2024-06-27 15:54:01",23.56,23.56,-55,96,1025,1039,10,0,47,47,0,34.4119,unhealthy
456,"2024-06-27 15:54:02",23.56,23.56,-55,96,1025,1039,10,0,47,47,0,34.4119,unhealthy
457,"2024-06-27 15:54:03",23.53,23.53,-55,96,1025,1039,10,0,47,47,0,37.564,unhealthy
458,"2024-06-27 15:54:03",23.53,23.53,-55,96,1025,1039,10,0,47,47,0,37.564,unhealthy
459,"2024-06-27 15:54:04",23.53,23.53,-49,85,1023,1039,10,0,47,47,0,34.798,unhealthy
460,"2024-06-27 15:54:04",23.53,23.53,-49,85,1023,1039,10,0,47,47,0,34.798,unhealthy
461,"2024-06-27 15:54:05",23.53,23.53,-52,83,1020,1039,10,0,47,47,0,61.6464,unhealthy
462,"2024-06-27 15:54:05",23.53,23.53,-52,83,1020,1039,10,0,47,47,0,61.6464,unhealthy
463,"2024-06-27 15:54:06",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,43.5846,unhealthy
464,"2024-06-27 15:54:06",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,43.5846,unhealthy
465,"2024-06-27 15:54:07",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,33.0192,unhealthy
466,"2024-06-27 15:54:07",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,33.0192,unhealthy
467,"2024-06-27 15:54:08",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,55.6258,unhealthy
468,"2024-06-27 15:54:08",23.53,23.53,-57,83,1021,1039,10,0,47,47,0,55.6258,unhealthy
469,"2024-06-27 15:54:09",23.56,23.56,-57,83,1021,1039,10,0,47,47,0,55.6258,unhealthy
470,"2024-06-27 15:54:09",23.56,23.56,-57,83,1021,1039,10,0,47,47,0,55.6258,unhealthy
471,"2024-06-27 15:54:10",23.56,23.56,-58,70,1013,1039,10,0,47,47,0,41.6464,unhealthy
472,"2024-06-27 15:54:10",23.56,23.56,-58,70,1013,1039,10,0,47,47,0,41.6464,unhealthy
473,"2024-06-27 15:54:11",23.56,23.56,-58,70,1013,1039,10,0,47,47,0,52.104,unhealthy
474,"2024-06-27 15:54:12",23.56,23.56,-58,70,1013,1039,10,0,47,47,0,52.104,unhealthy
475,"2024-06-27 15:54:12",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,42.5616,unhealthy
476,"2024-06-27 15:54:13",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,42.5616,unhealthy
477,"2024-06-27 15:54:13",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,34.0422,unhealthy
478,"2024-06-27 15:54:14",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,34.0422,unhealthy
479,"2024-06-27 15:54:15",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,35.202,unhealthy
480,"2024-06-27 15:54:15",23.53,23.53,-58,70,1013,1039,10,0,47,47,0,35.202,unhealthy
481,"2024-06-27 15:54:16",23.53,23.53,-53,85,1038,1039,10,0,47,47,0,37.0375,unhealthy
482,"2024-06-27 15:54:16",23.53,23.53,-53,85,1038,1039,10,0,47,47,0,37.0375,unhealthy
483,"2024-06-27 15:54:17",23.53,23.53,-51,78,1015,1039,10,0,47,47,0,36.541,unhealthy
484,"2024-06-27 15:54:17",23.53,23.53,-51,78,1015,1039,10,0,47,47,0,36.541,unhealthy
485,"2024-06-27 15:54:18",23.53,23.53,-51,78,1015,1039,10,0,47,47,0,49.6052,unhealthy
486,"2024-06-27 15:54:18",23.53,23.53,-51,78,1015,1039,10,0,47,47,0,49.6052,unhealthy
487,"2024-06-27 15:54:19",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
488,"2024-06-27 15:54:19",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
489,"2024-06-27 15:54:20",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
